bookkeeping,category,child_dialect_count,child_family_count,child_language_count,description,family_pk,father_pk,hid,id,jsondata,latitude,level,longitude,macroareas,markup_description,name,newick,pk
False,Spoken L1 Language,3,0,0,,208,21337,kxd,brun1242,"{""meds"": [[""313860"", ""grammar_sketch"", 2000, 170, ""Mataim Bakar 2000""], [""48510"", ""grammar_sketch"", 1985, 23, ""Asmah Haji Omar 1985""], [""310366"", ""wordlist_or_less"", 1872, 9, ""De Crespigny, C. 1872""]], ""links"": [{""label"": null, ""url"": ""https://www.wikidata.org/entity/Q3182878""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Brunei_Malay""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",4.456045,language,114.429505,Papunesia,,Brunei,"('Brunei Malay [brun1243]':1,'Kampong Ayer [kamp1243]':1,'Kedayan [keda1250]':1)'Brunei [brun1242][kxd]-l-':1",22640
False,Spoken L1 Language,0,0,0,,208,9149,bsb,brun1245,"{""meds"": [[""88808"", ""grammar"", 1898, 157, ""Guill\u00e9n, F\u00e9lix 1898""]], ""links"": [{""label"": null, ""url"": ""http://crubadan.org/languages/bsb""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Brunei_Bisaya_language""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q3450611""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",4.60791,language,114.517,Papunesia,,Brunei Bisaya,'Brunei Bisaya [brun1245][bsb]-l-':1,12188
False,Sign Language,0,0,0,,151,749,NOCODE_Brunca-Sign,brun1247,"{""meds"": [[""320248"", ""wordlist_or_less"", 1991, 2, ""Woodward, James 1991""]], ""links"": [{""label"": null, ""url"": ""https://www.wikidata.org/entity/Q4978850""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Brunca_Sign_Language""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",9.978549,language,-84.821363,North America,,Brunca Sign Language,'Brunca Sign Language [brun1247]-l-':1,2427
False,Spoken L1 Language,0,0,0,,70,13837,bub,buaa1245,"{""meds"": [[""19688"", ""wordlist_or_less"", 1912, 6, ""Benton, Philip A. 1912""], [""17699"", ""wordlist_or_less"", 1907, 2, ""Gaudefroy-Demombynes, Maurice 1907""], [""29527"", ""wordlist_or_less"", 1905, 4, ""Bruel, Georges 1905""]], ""links"": [{""label"": null, ""url"": ""https://www.wikidata.org/entity/Q32928""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Bua_language""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",9.92491,language,18.0821,Africa,,Bua,'Bua [buaa1245][bub]-l-':1,16542
False,Spoken L1 Language,0,0,0,,337,12917,cbl,bual1235,"{""meds"": [[""139416"", ""wordlist_or_less"", 2001, 4, ""Khoi Lam Thang 2001""]], ""links"": [{""label"": null, ""url"": ""https://www.wikidata.org/entity/Q9229830""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",22.91,language,93.68,Eurasia,,Bualkhaw Chin,'Bualkhaw Chin [bual1235][cbl]-l-':1,15805
False,Spoken L1 Language,1,0,0,,70,16421,box,buam1238,"{""meds"": [[""132935"", ""grammar_sketch"", 1952, 50, ""Cuenot, J. 1952""], [""8089"", ""phonology_or_text"", 1930, 0, ""[1946] 1930/46""], [""127504"", ""wordlist_or_less"", 1912, 6, ""Delafosse, Maurice 1912""]], ""links"": [{""label"": null, ""url"": ""http://crubadan.org/languages/box""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Buamu_language""}, {""label"": null, ""url"": ""https://phoible.org/languages/buam1238""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q35157""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",11.1687,language,-3.50303,Africa,,Buamu,('Ouarkoye [ouar1238]':1)'Buamu [buam1238][box]-l-':1,18539
False,Spoken L1 Language,3,0,0,,70,8250,bvb,bube1242,"{""meds"": [[""320956"", ""grammar_sketch"", 2009, 272, ""Justo Bolekia 2009""], [""155022"", ""grammar_sketch"", 1890, 189, ""Juanola, Joaquin 1890""], [""115419"", ""grammar_sketch"", 1848, 66, ""Clarke, John 1848""], [""17332"", ""wordlist_or_less"", 1847, 0, ""Thompson, [Mr] 1847""], [""105098"", ""wordlist_or_less"", 1841, 0, ""Clarke, John 1841""]], ""links"": [{""label"": null, ""url"": ""https://www.wikidata.org/entity/Q35110""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Bube_language""}, {""label"": ""Bubi"", ""url"": ""https://wals.info/languoid/lect/wals_code_bub""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",3.53638,language,8.68929,Africa,,Bube,"('North Bobe [nort2804]':1,'Southeast Bobe [sout2820]':1,'Southwest Bobe [sout2819]':1)'Bube [bube1242][bvb]-l-':1",11037
True,Bookkeeping,0,0,0,,335,335,bbx,bubi1249,"{""meds"": [[""60772"", ""phonology_or_text"", 1993, 120, ""Chia, Agnes Fiensong S. 1993""], [""22309"", ""wordlist_or_less"", 1992, 1, ""Sommer, Gabriele 1992""], [""146227"", ""wordlist_or_less"", 1956, 4, ""Ardener, Edwin W. 1956""]], ""links"": [{""label"": ""Bubia"", ""url"": ""http://endangeredlanguages.com/lang/544""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q34953""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Wovea_language""}, {""label"": null, ""url"": ""https://phoible.org/languages/bubi1249""}], ""ethnologue_comment"": {""comment_type"": ""spurious"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23""], ""comment"": ""Bubia [bbx] is listed in E16/E17/E18/E19/E20/E21/E22/E23 a separate language of Cameroon. If the entry refers to their ancestral language, it is simply a variety of Bube [bvb], needing no separate entry, and if it refers to the language they are shifting to, it is a simply a variety of Wumboko [bqm], equally not in want of a separate entry\n(**hh:he:Ardener:Coastal-Cameroons**:10-12,30-31,35,\n**hh:w:BlenchMartin:Wuvia**). See also: Bube [bvb]."", ""isohid"": ""bbx""}, ""iso_retirement"": null}",4.02178,language,9.22304,Africa,,Bubia,'Bubia [bubi1249][bbx]-l-':1,1480
False,Spoken L1 Language,0,0,0,,70,18758,buw,bubi1250,"{""meds"": [[""32849"", ""long_grammar"", 1994, 624, ""Mickala-Manfoumbi, Roger 1994""], [""122808"", ""grammar_sketch"", 1986, 51, ""van der Veen, Lolke J. 1986""], [""21751"", ""phonology_or_text"", 1983, 11, ""Jacquot, Andr\u00e9 1983""], [""125352"", ""wordlist_or_less"", 1863, 27, ""du Chaillu, Paul Belloni 1863""]], ""links"": [{""label"": null, ""url"": ""https://www.wikidata.org/entity/Q35017""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Vove_language""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",-1.16762,language,12.32251,Africa,,Bubi,'Bubi [bubi1250][buw]-l-':1,20509
False,Spoken L1 Language,0,0,0,,69,5617,stt,bude1236,"{""meds"": [[""547146"", ""phonology_or_text"", 1887, 196, ""Az\u00e9mar, H. 1887""], [""19156"", ""phonology_or_text"", 1886, 142, ""Az\u00e9mar, H. 1886""]], ""links"": [{""label"": null, ""url"": ""https://www.wikidata.org/entity/Q12953891""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",11.6917,language,106.691,Eurasia,,Budeh Stieng,'Budeh Stieng [bude1236][stt]-l-':1,8039
False,Spoken L1 Language,0,0,0,,208,19819,btp,budi1249,"{""meds"": [[""309880"", ""wordlist_or_less"", 1892, 5, ""J. P. Thomson 1892""]], ""links"": [{""label"": ""Budibud"", ""url"": ""http://endangeredlanguages.com/lang/2122""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q4985086""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Budibud_language""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",-9.29802,language,153.689,Papunesia,,Budibud,'Budibud [budi1249][btp]-l-':1,21465
False,Spoken L1 Language,0,0,0,,208,6561,bdx,budo1241,"{""meds"": [[""320008"", ""grammar_sketch"", 2002, 45, ""Marthen L. Manda and Masao Yamaguchi and Hirotaka Nakashima 2002""]], ""links"": [{""label"": ""Budong-Budong"", ""url"": ""http://endangeredlanguages.com/lang/1408""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q4985158""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Budong-Budong_language""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",-2.07756,language,119.327,Papunesia,,Budong-Budong,'Budong-Budong [budo1241][bdx]-l-':1,9342
False,Spoken L1 Language,2,0,0,,37,5423,bdk,budu1248,"{""meds"": [[""313088"", ""long_grammar"", 2007, 302, ""Talibov, Bukar B. 2007""], [""88940"", ""grammar_sketch"", 1994, 39, ""Alekseev, M. E. 1994""], [""471485"", ""phonology_or_text"", 1984, 253, ""Mejlanova, U. A. 1984""]], ""links"": [{""label"": ""Budukh"", ""url"": ""http://endangeredlanguages.com/lang/1229""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q35397""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Budukh_language""}, {""label"": ""Budukh"", ""url"": ""https://wals.info/languoid/lect/wals_code_bdk""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",41.2272,language,48.3353,Eurasia,,Budukh,"('Budukhi [budu1249]':1,'Yergyuch [yerg1242]':1)'Budukh [budu1248][bdk]-l-':1",7827
False,Spoken L1 Language,8,0,0,,70,13901,buu,budu1250,"{""meds"": [[""101000"", ""long_grammar"", 1983, 506, ""Asangama, Natisa 1983""], [""135340"", ""grammar"", 1966, 89, ""Bokula, F.-X. 1966""], [""96415"", ""wordlist_or_less"", 1890, 64, ""Stanley, Henry Morton 1890-1891""]], ""links"": [{""label"": null, ""url"": ""https://www.wikidata.org/entity/Q3450207""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Budu_language""}, {""label"": null, ""url"": ""https://phoible.org/languages/budu1250""}, {""label"": ""Budu"", ""url"": ""https://wals.info/languoid/lect/wals_code_bdu""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",2.00501,language,27.951,Africa,,Budu,"('Bafwakoyi [bafw1241]':1,'East Bafwangada [east2407]':1,'Ineta [inet1238]':1,'Mahaa [maha1297]':1,'Makoda [mako1252]':1,'Malamba [mala1472]':1,'Wadimbisa [wadi1250]':1,'West Bafwangada [west2475]':1)'Budu [budu1250][buu]-l-':1",16594
False,Spoken L1 Language,4,0,0,,187,6341,bdm,budu1265,"{""meds"": [[""126172"", ""grammar"", 2001, 265, ""Awagana, Elhadji Ari 2001""], [""126173"", ""grammar"", 2000, 265, ""Awagana, Elhadji Ari 2000""], [""55952"", ""grammar"", 1939, 162, ""Lukas, Johannes 1939""], [""31426"", ""grammar_sketch"", 1938, 22, ""Gaudiche, Le Capitaine 1938""], [""159456"", ""wordlist_or_less"", 1851, 23, ""Petermann, A. 1851""]], ""links"": [{""label"": ""Buduma"", ""url"": ""http://endangeredlanguages.com/lang/3799""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q56287""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Yedina_language""}, {""label"": ""Buduma"", ""url"": ""https://wals.info/languoid/lect/wals_code_bud""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",13.0692,language,14.4492,Africa,,Buduma,"('Kuri {Buduma} [kuri1265]':1,'Northern Buduma [nort3049]':1,'Nuclear Buduma [nucl1686]':1,'Southern Buduma [sout3052]':1)'Buduma [budu1265][bdm]-l-':1",8958
False,Spoken L1 Language,4,0,0,,70,20594,bja,budz1238,"{""meds"": [[""56955"", ""grammar_sketch"", 1971, 164, ""Bemon-Musubao, B. 1971""], [""7844"", ""grammar_sketch"", 1937, 61, ""Toulmond, L. 1937""], [""64645"", ""grammar_sketch"", 1925, 48, ""Schillebeeckx, Ives 1925""], [""148052"", ""wordlist_or_less"", 1910, 3, ""Thonner, Franz 1910""], [""122107"", ""wordlist_or_less"", 1904, 0, ""Johnston, Harry Hamilton 1904""], [""122111"", ""wordlist_or_less"", 1902, 0, ""Johnston, Harry Hamilton 1902""], [""147534"", ""wordlist_or_less"", 1899, 0, ""Thonner, Franz 1899""]], ""links"": [{""label"": null, ""url"": ""http://crubadan.org/languages/bja""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",2.19951,language,22.6107,Africa,,Budza,"('Bosambi [bosa1244]':1,'Mbila [mbil1239]':1,'Monzamboli [monz1250]':1,'Yaliambi [yali1255]':1)'Budza [budz1238][bja]-l-':1",22116
False,Spoken L1 Language,2,0,0,,141,689,NOCODE_Buena-Vista-Yokuts,buen1244,"{""meds"": [[""70381"", ""wordlist_or_less"", 1963, 22, ""Kroeber, Alfred Louis 1963""]], ""links"": [{""label"": null, ""url"": ""https://www.wikidata.org/entity/Q4985474""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Buena_Vista_Yokuts""}], ""ethnologue_comment"": {""comment_type"": ""missing"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23""], ""comment"": ""E16/E17/E18/E19/E20/E21/E22/E23 has a Yokuts [yok] entry which subsumes ``many subvarieties''.\nHowever, careful analysis of all extant Yokutsan materials necessitate the division into several related languages, minimally adding three language-level entries (all extinct) to the one found in E16/E17/E18/E19/E20/E21/E22/E23, i.e., Palewyami Yokuts, Buena Vista Yokuts and Tule-Kaweah Yokuts. See also: Yokuts [yok]."", ""isohid"": ""NOCODE_Buena-Vista-Yokuts""}, ""iso_retirement"": null}",35.22038,language,-119.23748,North America,,Buena Vista Yokuts,"('Hometwoli [home1246]':1,'Tulamni [tula1254]':1)'Buena Vista Yokuts [buen1244]-l-':1",2332
False,Spoken L1 Language,0,0,0,,69,2092,bbh,buga1247,"{""meds"": [[""326037"", ""long_grammar"", 2005, 351, ""Li, Yunbing 2005""], [""312077"", ""grammar_sketch"", 2004, 31, ""Wu, Zili 2004""], [""75573"", ""grammar_sketch"", 1996, 25, ""Jinfang Li 1996""]], ""links"": [{""label"": ""Bugan"", ""url"": ""http://endangeredlanguages.com/lang/1238""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q3033554""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Bugan_language""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",23.6124,language,104.963,Eurasia,,Bugan,'Bugan [buga1247][bbh]-l-':1,3735
False,Spoken L1 Language,0,0,0,,208,17944,buk,buga1250,"{""meds"": [[""127455"", ""long_grammar"", 2004, 399, ""William Eckermann 2004""], [""57662"", ""wordlist_or_less"", 1891, 4, ""Z\u00f6ller, Hugo 1891""], [""72868"", ""wordlist_or_less"", 1890, 1, ""Hugo Z\u00f6ller 1890""]], ""links"": [{""label"": null, ""url"": ""http://crubadan.org/languages/buk""}, {""label"": ""Bugawac"", ""url"": ""http://endangeredlanguages.com/lang/3987""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Bukawa_language""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q35043""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",-6.67519,language,147.32,Papunesia,,Bugawac,'Bugawac [buga1250][buk]-l-':1,19829
True,Bookkeeping,0,0,0,,335,335,bgh,buga1251,"{""meds"": [[""500423"", ""wordlist_or_less"", 2006, 0, ""ISO 639-3 Registration Authority 2006""]], ""links"": [], ""ethnologue_comment"": null, ""iso_retirement"": {""code"": ""bgh"", ""name"": ""Bogan"", ""effective"": ""2007-07-18"", ""change_request"": ""2006-050"", ""remedy"": ""Merge into Bugan [bbh] as duplicate"", ""change_to"": [""bbh""], ""reason"": ""duplicate"", ""comment"": ""Apparently these two ISO codes were created as information on this language came\nfrom two different sources under two slightly different names, and it was not\nnoticed that they were referring to the same variety. (The exact autonym [p\u025955k\u0251\u0324n33]\ncannot be precisely phoneticized using Chinese characters or English spelling\nconventions.)""}}",,language,,Eurasia,,Bugan (Retired),'Bugan {Retired} [buga1251][bgh]-l-':1,1235
False,Spoken L1 Language,2,0,0,,208,18033,bgt,bugh1239,"{""meds"": [[""24085"", ""grammar_sketch"", 1933, 37, ""W. G. Ivens 1933""], [""43560"", ""phonology_or_text"", 1879, 7, ""von der Gabelentz, Hans Conor 1879""], [""129889"", ""wordlist_or_less"", 1876, 3, ""H. Strauch 1876""]], ""links"": [{""label"": null, ""url"": ""http://crubadan.org/languages/bgt""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Bughotu_language""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q2927723""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",-8.47948,language,159.802,Papunesia,,Bughotu,"('Hageulu [hage1247]':1,'Vulava [vula1237]':1)'Bughotu [bugh1239][bgt]-l-':1",19995
False,Spoken L1 Language,11,0,0,,208,6564,bug,bugi1244,"{""meds"": [[""12435"", ""long_grammar"", 2003, 332, ""Hanson, Christopher John 2003""], [""306550"", ""long_grammar"", 1875, 321, ""Matthes, Benjamin F. 1875""], [""574771"", ""phonology_or_text"", 1874, 1188, ""Matthes, Benjamin F. 1874""], [""577913"", ""phonology_or_text"", 1833, 35, ""Claudius Henry Thomsen 1833""]], ""links"": [{""label"": null, ""url"": ""http://crubadan.org/languages/bug""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Buginese_language""}, {""label"": null, ""url"": ""https://phoible.org/languages/bugi1244""}, {""label"": ""Bugis"", ""url"": ""https://wals.info/languoid/lect/wals_code_bug""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q33190""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",-4.47,language,119.977,Papunesia,,Buginese,"('Barru [barr1249]':1,'Bone [bone1252]':1,'Camba [camb1243]':1,'Luwu [luwu1237]':1,'Pangkep [pang1292]':1,'Pasangkayu [pasa1242]':1,'Sawitto [sawi1255]':1,'Sidrap [sidr1237]':1,'Sinjai [sinj1241]':1,'Soppeng [sopp1246]':1,'Wajo [wajo1237]':1)'Buginese [bugi1244][bug]-l-':1",9345
False,Spoken L1 Language,2,0,0,,98,5821,sab,bugl1243,"{""meds"": [[""317357"", ""grammar"", 2012, 230, ""Quesada, Juan Diego 2012""], [""76275"", ""grammar_sketch"", 1975, 53, ""Gunn, Robert D. 1975""], [""138913"", ""phonology_or_text"", 1897, 30, ""Pinart, Alphonse L. 1897""], [""300232"", ""wordlist_or_less"", 1882, 32, ""Pinart, Alphonse L. 1882""]], ""links"": [{""label"": null, ""url"": ""http://crubadan.org/languages/sab""}, {""label"": ""Bocot\u00e1"", ""url"": ""http://endangeredlanguages.com/lang/3069""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Buglere""}, {""label"": ""Buglere"", ""url"": ""https://wals.info/languoid/lect/wals_code_bgl""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q3368506""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",8.57695,language,-81.25648,North America,,Buglere,"('Bokotá [boko1272]':1,'Sabanero [saba1272]':1)'Buglere [bugl1243][sab]-l-':1",8418
False,Spoken L1 Language,6,0,0,,337,1544,bgg,bugu1246,"{""meds"": [[""32607"", ""grammar_sketch"", 1990, 107, ""Dondrup, Rinchin 1990""], [""310639"", ""wordlist_or_less"", 1976, 3, ""Simon, I. M. 1976""]], ""links"": [{""label"": ""Bugun"", ""url"": ""http://endangeredlanguages.com/lang/3903""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q3514220""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Bugun_language""}, {""label"": ""Bugun"", ""url"": ""https://wals.info/languoid/lect/wals_code_bgn""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",27.1929556,language,92.4713002,Eurasia,,Bugun,"('Bichom [bich1234]':1,'Dikhyang [dikh1234]':1,'Kaspi [kasp1234]':1,'Namphri [namp1239]':1,'Singchung [sing1271]':1,'Wangho [wang1301]':1)'Bugun [bugu1246][bgg]-l-':1",3131
False,Spoken L1 Language,0,0,0,,208,6503,bku,buhi1245,"{""meds"": [[""126393"", ""phonology_or_text"", 1958, 6, ""Barham, R. Marie 1958""]], ""links"": [{""label"": null, ""url"": ""http://crubadan.org/languages/bku""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Buhid_language""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q1002956""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",12.6396,language,121.21,Papunesia,,Buhid,'Buhid [buhi1245][bku]-l-':1,9200
False,Spoken L1 Language,0,0,0,,208,17938,bxh,buhu1237,"{""meds"": [[""547230"", ""grammar_sketch"", 2015, 94, ""Patrick Sadileutu and Gregory Bania and Lois Hafford 2015""], [""469174"", ""phonology_or_text"", 2013, 95, ""Russ Cooper 2013""], [""85440"", ""phonology_or_text"", 1992, 11, ""Cooper, Russell E. 1992""], [""95319"", ""wordlist_or_less"", 1938, 1, ""Sidney H. Ray 1938""]], ""links"": [{""label"": null, ""url"": ""https://www.wikidata.org/entity/Q4986329""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Buhutu_language""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",-10.5074,language,150.18,Papunesia,,Buhutu,'Buhutu [buhu1237][bxh]-l-':1,19812
